park,year,word,counts,part_of_speech
Rocky Mountain National Park,2018,wildlife,2,NOUN
Rocky Mountain National Park,2018,words,1,NOUN
Rocky Mountain National Park,2018,world,3,NOUN
Rocky Mountain National Park,2018,worth,1,ADJ
Rocky Mountain National Park,2018,wow,1,INTJ
Rocky Mountain National Park,2018,year,1,NOUN
Rocky Mountain National Park,2019,amazing,1,ADJ
Rocky Mountain National Park,2019,america,1,NOUN
Rocky Mountain National Park,2019,awe,1,NOUN
Rocky Mountain National Park,2019,backyard,1,NOUN
Rocky Mountain National Park,2019,beautiful,10,ADJ
Rocky Mountain National Park,2019,beautiul,1,NOUN
Rocky Mountain National Park,2019,beauty,1,NOUN
Rocky Mountain National Park,2019,best,2,ADJ
Rocky Mountain National Park,2019,better,1,ADV
Rocky Mountain National Park,2019,breath,1,NOUN
Rocky Mountain National Park,2019,breathing,1,NOUN
Rocky Mountain National Park,2019,breathtaking,1,NOUN
Rocky Mountain National Park,2019,camping,1,NOUN
Rocky Mountain National Park,2019,colorado,2,NOUN
Rocky Mountain National Park,2019,crowded,1,VERB
Rocky Mountain National Park,2019,day,2,NOUN
Rocky Mountain National Park,2019,delightful,1,ADJ
Rocky Mountain National Park,2019,denver,1,NOUN
Rocky Mountain National Park,2019,drive,1,VERB
Rocky Mountain National Park,2019,driving,1,VERB
Rocky Mountain National Park,2019,early,1,ADV
Rocky Mountain National Park,2019,earth,1,NOUN
Rocky Mountain National Park,2019,especially,1,ADV
Rocky Mountain National Park,2019,estes,1,VERB
Rocky Mountain National Park,2019,evans,1,NOUN
Rocky Mountain National Park,2019,excellent,2,ADJ
Rocky Mountain National Park,2019,fantastic,1,ADJ
Rocky Mountain National Park,2019,gorgeous,1,ADJ
Rocky Mountain National Park,2019,great,3,ADJ
Rocky Mountain National Park,2019,high,2,ADJ
Rocky Mountain National Park,2019,hikes,1,VERB
Rocky Mountain National Park,2019,hiking,1,VERB
Rocky Mountain National Park,2019,hills,1,NOUN
Rocky Mountain National Park,2019,incredible,1,ADJ
Rocky Mountain National Park,2019,inspiring,1,VERB
Rocky Mountain National Park,2019,limited,1,VERB
Rocky Mountain National Park,2019,magnificent,1,ADJ
Rocky Mountain National Park,2019,miss,1,VERB
Rocky Mountain National Park,2019,moraine,1,NOUN
Rocky Mountain National Park,2019,mount,1,VERB
Rocky Mountain National Park,2019,mountain,5,NOUN
Rocky Mountain National Park,2019,mountains,4,NOUN
Rocky Mountain National Park,2019,narrow,1,ADJ
Rocky Mountain National Park,2019,national,3,ADJ
Rocky Mountain National Park,2019,north,1,NOUN
Rocky Mountain National Park,2019,park,7,NOUN
Rocky Mountain National Park,2019,parking,1,NOUN
Rocky Mountain National Park,2019,path,1,NOUN
Rocky Mountain National Park,2019,phenomenal,1,ADJ
Rocky Mountain National Park,2019,place,2,NOUN
Rocky Mountain National Park,2019,playground,1,VERB
Rocky Mountain National Park,2019,raining,1,VERB
Rocky Mountain National Park,2019,resort,1,NOUN
Rocky Mountain National Park,2019,revisited,1,VERB
Rocky Mountain National Park,2019,ridge,1,NOUN
Rocky Mountain National Park,2019,road,1,NOUN
Rocky Mountain National Park,2019,roads,1,NOUN
Rocky Mountain National Park,2019,rockies,1,NOUN
Rocky Mountain National Park,2019,rocky,8,VERB
Rocky Mountain National Park,2019,roof,1,NOUN
Rocky Mountain National Park,2019,scene,1,NOUN
Rocky Mountain National Park,2019,scenery,3,NOUN
Rocky Mountain National Park,2019,scenic,1,ADJ
Rocky Mountain National Park,2019,senic,1,ADJ
Rocky Mountain National Park,2019,sights,1,NOUN
Rocky Mountain National Park,2019,ski,1,NOUN
Rocky Mountain National Park,2019,spectacular,3,ADJ
Rocky Mountain National Park,2019,stunning,1,ADJ
Rocky Mountain National Park,2019,takes,1,VERB
Rocky Mountain National Park,2019,talk,1,VERB
Rocky Mountain National Park,2019,tough,1,ADJ
Rocky Mountain National Park,2019,traffic,1,NOUN
Rocky Mountain National Park,2019,trail,1,NOUN
Rocky Mountain National Park,2019,trails,1,NOUN
Rocky Mountain National Park,2019,travel,1,NOUN
Rocky Mountain National Park,2019,unbelievable,1,ADJ
Rocky Mountain National Park,2019,unspoiled,1,VERB
Rocky Mountain National Park,2019,vacation,2,NOUN
Rocky Mountain National Park,2019,view,2,NOUN
Rocky Mountain National Park,2019,views,4,NOUN
Rocky Mountain National Park,2019,visit,3,VERB
Rocky Mountain National Park,2019,visiting,2,VERB
Rocky Mountain National Park,2019,vistas,3,NOUN
Rocky Mountain National Park,2019,wonderful,2,ADJ
Rocky Mountain National Park,2019,wooow,1,NOUN
Rocky Mountain National Park,2019,world,1,NOUN
Rocky Mountain National Park,2019,wow,1,INTJ
Rocky Mountain National Park,2019,years,1,NOUN
Saguaro National Park,2017,absolutely,1,ADV
Saguaro National Park,2017,acreage,1,NOUN
Saguaro National Park,2017,amazing,2,ADJ
Saguaro National Park,2017,animals,1,NOUN
Saguaro National Park,2017,attraction,1,NOUN
Saguaro National Park,2017,await,1,VERB
Saguaro National Park,2017,awesome,1,ADJ
Saguaro National Park,2017,awestruck,1,NOUN
Saguaro National Park,2017,beautiful,11,ADJ
Saguaro National Park,2017,best,1,ADJ
Saguaro National Park,2017,bike,1,NOUN
Saguaro National Park,2017,cacti,4,NOUN
Saguaro National Park,2017,cactus,8,NOUN
Saguaro National Park,2017,campgrounds,1,NOUN
Saguaro National Park,2017,center,1,NOUN
Saguaro National Park,2017,centre,1,NOUN
Saguaro National Park,2017,coaster,1,NOUN
Saguaro National Park,2017,cool,1,ADJ
Saguaro National Park,2017,covering,1,VERB
Saguaro National Park,2017,crowds,1,NOUN
Saguaro National Park,2017,cycling,1,NOUN
Saguaro National Park,2017,day,1,NOUN
Saguaro National Park,2017,desert,4,NOUN
Saguaro National Park,2017,different,2,ADJ
Saguaro National Park,2017,display,1,NOUN
Saguaro National Park,2017,drive,3,VERB
Saguaro National Park,2017,drives,1,NOUN
Saguaro National Park,2017,drove,1,VERB
Saguaro National Park,2017,east,1,ADV
Saguaro National Park,2017,environment,1,NOUN
Saguaro National Park,2017,escape,2,VERB
Saguaro National Park,2017,excellent,2,ADJ
Saguaro National Park,2017,experience,1,NOUN
Saguaro National Park,2017,experiencing,1,VERB
Saguaro National Park,2017,eye,1,NOUN
Saguaro National Park,2017,fabulous,1,ADJ
Saguaro National Park,2017,fantastic,1,ADJ
Saguaro National Park,2017,far,1,ADV
Saguaro National Park,2017,fewer,1,ADJ
Saguaro National Park,2017,forest,1,NOUN
Saguaro National Park,2017,gem,1,NOUN
Saguaro National Park,2017,gigantic,1,ADJ
Saguaro National Park,2017,gorgeous,1,ADJ
Saguaro National Park,2017,great,6,ADJ
Saguaro National Park,2017,hike,1,INTJ
Saguaro National Park,2017,hiking,2,VERB
Saguaro National Park,2017,hot,4,ADJ
Saguaro National Park,2017,huge,1,ADJ
Saguaro National Park,2017,iconic,1,ADJ
Saguaro National Park,2017,impressive,1,ADJ
Saguaro National Park,2017,interesting,3,ADJ
Saguaro National Park,2017,isolated,1,VERB
Saguaro National Park,2017,lot,2,NOUN
Saguaro National Park,2017,lots,1,NOUN
Saguaro National Park,2017,loved,1,VERB
Saguaro National Park,2017,lovely,1,ADJ
Saguaro National Park,2017,majestic,1,ADJ
Saguaro National Park,2017,miles,1,NOUN
Saguaro National Park,2017,miss,1,VERB
Saguaro National Park,2017,moment,1,NOUN
Saguaro National Park,2017,national,6,ADJ
Saguaro National Park,2017,natural,1,ADJ
Saguaro National Park,2017,nature,2,NOUN
Saguaro National Park,2017,nice,2,ADJ
Saguaro National Park,2017,october,1,NOUN
Saguaro National Park,2017,park,9,NOUN
Saguaro National Park,2017,parts,1,NOUN
Saguaro National Park,2017,place,6,NOUN
Saguaro National Park,2017,plants,1,NOUN
Saguaro National Park,2017,real,1,ADJ
Saguaro National Park,2017,rich,1,ADJ
Saguaro National Park,2017,ride,1,VERB
Saguaro National Park,2017,road,1,NOUN
Saguaro National Park,2017,roads,1,NOUN
Saguaro National Park,2017,roller,1,NOUN
Saguaro National Park,2017,route,1,NOUN
Saguaro National Park,2017,saguaro,5,VERB
Saguaro National Park,2017,saguaros,4,X
Saguaro National Park,2017,scenery,2,NOUN
Saguaro National Park,2017,seeing,1,VERB
Saguaro National Park,2017,seen,1,VERB
Saguaro National Park,2017,serene,1,ADJ
Saguaro National Park,2017,short,1,ADJ
Saguaro National Park,2017,somoran,1,VERB
Saguaro National Park,2017,sonoran,1,NOUN
Saguaro National Park,2017,super,1,ADJ
Saguaro National Park,2017,superb,1,VERB
Saguaro National Park,2017,thing,1,NOUN
Saguaro National Park,2017,time,1,NOUN
Saguaro National Park,2017,towering,1,VERB
Saguaro National Park,2017,trails,1,NOUN
Saguaro National Park,2017,treasure,1,NOUN
Saguaro National Park,2017,trip,1,NOUN
Saguaro National Park,2017,true,1,ADJ
Saguaro National Park,2017,tucson,1,NOUN
Saguaro National Park,2017,types,1,NOUN
Saguaro National Park,2017,unique,1,ADJ
Saguaro National Park,2017,unperturbed,1,VERB
Saguaro National Park,2017,variety,1,NOUN
Saguaro National Park,2017,views,1,NOUN
Saguaro National Park,2017,visit,4,VERB
Saguaro National Park,2017,visitor,2,NOUN
Saguaro National Park,2017,west,1,NOUN
Saguaro National Park,2017,winter,1,NOUN
Saguaro National Park,2017,wonderful,1,ADJ
Saguaro National Park,2017,worth,2,ADJ
Saguaro National Park,2017,wow,1,INTJ
Saguaro National Park,2018,1st,1,NOUN
Saguaro National Park,2018,4x4,1,PUNCT
Saguaro National Park,2018,absolutely,4,ADV
Saguaro National Park,2018,abundant,1,ADJ
Saguaro National Park,2018,accessible,1,ADJ
Saguaro National Park,2018,ace,1,NOUN
Saguaro National Park,2018,adventure,1,NOUN
Saguaro National Park,2018,afraid,1,ADJ
Saguaro National Park,2018,afternoon,1,NOUN
Saguaro National Park,2018,ages,2,NOUN
Saguaro National Park,2018,agree,1,VERB
Saguaro National Park,2018,alpine,1,NOUN
Saguaro National Park,2018,amateur,1,NOUN
Saguaro National Park,2018,amazing,20,ADJ
Saguaro National Park,2018,american,1,ADJ
Saguaro National Park,2018,angry,1,ADJ
Saguaro National Park,2018,anytime,1,INTJ
Saguaro National Park,2018,apart,1,ADV
Saguaro National Park,2018,appreciation,1,NOUN
Saguaro National Park,2018,april,1,NOUN
Saguaro National Park,2018,area,2,NOUN
Saguaro National Park,2018,areas,1,NOUN
Saguaro National Park,2018,arizona,2,NOUN
Saguaro National Park,2018,art,1,NOUN
Saguaro National Park,2018,astonishing,1,ADJ
Saguaro National Park,2018,astounding,1,ADJ
Saguaro National Park,2018,average,1,ADJ
Saguaro National Park,2018,awe,1,NOUN
Saguaro National Park,2018,awesome,5,ADJ
Saguaro National Park,2018,beautiful,50,ADJ
Saguaro National Park,2018,beauty,3,NOUN
Saguaro National Park,2018,behavior,1,NOUN
Saguaro National Park,2018,believe,1,VERB
Saguaro National Park,2018,best,6,ADJ
Saguaro National Park,2018,better,5,ADV
Saguaro National Park,2018,bicycle,1,NOUN
Saguaro National Park,2018,big,2,ADJ
Saguaro National Park,2018,bike,4,NOUN
Saguaro National Park,2018,bikes,1,NOUN
Saguaro National Park,2018,biodiversity,1,NOUN
Saguaro National Park,2018,birds,1,NOUN
Saguaro National Park,2018,bloom,1,NOUN
Saguaro National Park,2018,blooming,1,VERB
Saguaro National Park,2018,blooms,1,NOUN
Saguaro National Park,2018,bother,2,VERB
Saguaro National Park,2018,breath,1,NOUN
Saguaro National Park,2018,breathtaking,1,NOUN
Saguaro National Park,2018,bumpy,1,ADJ
Saguaro National Park,2018,cacti,23,NOUN
Saguaro National Park,2018,cactii,1,VERB
Saguaro National Park,2018,cactu,1,NOUN
Saguaro National Park,2018,cactus,26,NOUN
Saguaro National Park,2018,cactuses,1,NOUN
Saguaro National Park,2018,came,1,VERB
Saguaro National Park,2018,captures,1,NOUN
Saguaro National Park,2018,car,1,NOUN
Saguaro National Park,2018,careful,1,ADJ
Saguaro National Park,2018,center,6,NOUN
Saguaro National Park,2018,check,1,VERB
Saguaro National Park,2018,choice,1,NOUN
Saguaro National Park,2018,city,3,NOUN
Saguaro National Park,2018,close,3,ADJ
Saguaro National Park,2018,closed,1,VERB
Saguaro National Park,2018,closes,1,VERB
Saguaro National Park,2018,com,1,NOUN
Saguaro National Park,2018,combined,1,VERB
Saguaro National Park,2018,commune,1,ADJ
Saguaro National Park,2018,compliment,1,NOUN
Saguaro National Park,2018,comprise,1,NOUN
Saguaro National Park,2018,concentrations,1,NOUN
Saguaro National Park,2018,confusing,1,VERB
Saguaro National Park,2018,couple,1,NOUN
Saguaro National Park,2018,david,1,PROPN
Saguaro National Park,2018,dawn,1,NOUN
Saguaro National Park,2018,day,6,NOUN
Saguaro National Park,2018,definitely,2,ADV
Saguaro National Park,2018,dense,1,ADJ
Saguaro National Park,2018,desert,40,NOUN
Saguaro National Park,2018,dessert,3,NOUN
Saguaro National Park,2018,different,4,ADJ
Saguaro National Park,2018,disappointed,1,VERB
Saguaro National Park,2018,disorganized,1,VERB
Saguaro National Park,2018,distinct,1,VERB
Saguaro National Park,2018,distinctly,1,ADV
Saguaro National Park,2018,district,1,NOUN
Saguaro National Park,2018,districts,1,NOUN
Saguaro National Park,2018,divine,1,ADJ
Saguaro National Park,2018,drive,24,VERB
Saguaro National Park,2018,drives,3,NOUN
Saguaro National Park,2018,driving,2,VERB
Saguaro National Park,2018,drove,1,VERB
Saguaro National Park,2018,early,1,ADV
Saguaro National Park,2018,earth,1,NOUN
Saguaro National Park,2018,east,22,ADV
Saguaro National Park,2018,easy,2,ADJ
Saguaro National Park,2018,educational,1,ADJ
Saguaro National Park,2018,embraceable,1,ADJ
Saguaro National Park,2018,enjoyable,2,ADJ
Saguaro National Park,2018,environment,1,NOUN
Saguaro National Park,2018,evening,1,NOUN
Saguaro National Park,2018,everytime,1,ADV
Saguaro National Park,2018,excellent,5,ADJ
Saguaro National Park,2018,experience,9,NOUN
Saguaro National Park,2018,eye,1,NOUN
Saguaro National Park,2018,fabulous,2,ADJ
Saguaro National Park,2018,fairy,1,NOUN
Saguaro National Park,2018,fantastic,2,ADJ
Saguaro National Park,2018,far,1,ADV
Saguaro National Park,2018,fascinating,3,ADJ
Saguaro National Park,2018,favorite,1,ADJ
Saguaro National Park,2018,february,1,NOUN
Saguaro National Park,2018,feels,1,VERB
Saguaro National Park,2018,filled,1,VERB
Saguaro National Park,2018,fine,1,ADJ
Saguaro National Park,2018,finest,2,ADJ
Saguaro National Park,2018,fitness,1,NOUN
Saguaro National Park,2018,folks,1,NOUN
Saguaro National Park,2018,forest,6,NOUN
Saguaro National Park,2018,forests,1,NOUN
Saguaro National Park,2018,fox,1,NOUN
Saguaro National Park,2018,free,1,ADJ
Saguaro National Park,2018,friendly,2,ADJ
Saguaro National Park,2018,fun,4,NOUN
Saguaro National Park,2018,galore,2,NOUN
Saguaro National Park,2018,gem,4,NOUN
Saguaro National Park,2018,gems,1,NOUN
Saguaro National Park,2018,gets,1,VERB
Saguaro National Park,2018,giant,2,ADJ
Saguaro National Park,2018,giants,2,NOUN
Saguaro National Park,2018,good,4,ADJ
Saguaro National Park,2018,gorgeous,11,ADJ
Saguaro National Park,2018,grand,1,ADJ
Saguaro National Park,2018,great,35,ADJ
Saguaro National Park,2018,green,1,ADJ
Saguaro National Park,2018,greenery,1,NOUN
Saguaro National Park,2018,hand,1,NOUN
Saguaro National Park,2018,hard,1,ADJ
Saguaro National Park,2018,heart,1,NOUN
Saguaro National Park,2018,heaven,2,PROPN
Saguaro National Park,2018,heights,1,NOUN
Saguaro National Park,2018,hey,1,INTJ
Saguaro National Park,2018,hike,7,INTJ
Saguaro National Park,2018,hikers,2,NOUN
Saguaro National Park,2018,hikes,2,VERB
Saguaro National Park,2018,hiking,15,VERB
Saguaro National Park,2018,hills,1,NOUN
Saguaro National Park,2018,hints,1,NOUN
Saguaro National Park,2018,historical,1,ADJ
Saguaro National Park,2018,history,1,NOUN
Saguaro National Park,2018,holy,1,ADJ
Saguaro National Park,2018,horseback,1,NOUN
Saguaro National Park,2018,hot,2,ADJ
Saguaro National Park,2018,hour,1,NOUN
Saguaro National Park,2018,hours,1,NOUN
Saguaro National Park,2018,huge,1,ADJ
Saguaro National Park,2018,incredible,2,ADJ
Saguaro National Park,2018,information,1,NOUN
Saguaro National Park,2018,informative,1,ADJ
Saguaro National Park,2018,inspiring,1,VERB
Saguaro National Park,2018,instead,1,ADV
Saguaro National Park,2018,interesting,10,ADJ
Saguaro National Park,2018,introduction,1,NOUN
Saguaro National Park,2018,jewel,1,NOUN
Saguaro National Park,2018,kept,1,VERB
Saguaro National Park,2018,kids,1,NOUN
Saguaro National Park,2018,kind,1,ADJ
Saguaro National Park,2018,king,1,NOUN
Saguaro National Park,2018,knew,1,VERB
Saguaro National Park,2018,land,1,NOUN
Saguaro National Park,2018,landscapes,1,NOUN
Saguaro National Park,2018,learn,2,VERB
Saguaro National Park,2018,levels,1,NOUN
Saguaro National Park,2018,life,1,NOUN
Saguaro National Park,2018,light,1,NOUN
Saguaro National Park,2018,local,1,ADJ
Saguaro National Park,2018,location,1,NOUN
Saguaro National Park,2018,locations,1,NOUN
Saguaro National Park,2018,long,1,ADV
Saguaro National Park,2018,look,2,VERB
Saguaro National Park,2018,looking,2,VERB
Saguaro National Park,2018,loop,7,NOUN
Saguaro National Park,2018,lots,3,NOUN
Saguaro National Park,2018,love,6,NOUN
Saguaro National Park,2018,loved,3,VERB
Saguaro National Park,2018,lovely,4,ADJ
Saguaro National Park,2018,lovers,1,NOUN
Saguaro National Park,2018,lucky,1,ADJ
Saguaro National Park,2018,magestic,1,ADJ
Saguaro National Park,2018,magical,1,ADJ
Saguaro National Park,2018,magnificent,2,ADJ
Saguaro National Park,2018,majestic,3,ADJ
Saguaro National Park,2018,makes,1,VERB
Saguaro National Park,2018,messages,1,NOUN
Saguaro National Park,2018,mile,2,NOUN
Saguaro National Park,2018,miles,1,NOUN
Saguaro National Park,2018,misinformed,1,VERB
Saguaro National Park,2018,miss,1,VERB
Saguaro National Park,2018,monster,1,NOUN
Saguaro National Park,2018,mountain,2,NOUN
Saguaro National Park,2018,museum,3,NOUN
Saguaro National Park,2018,nation,1,NOUN
Saguaro National Park,2018,nationa,1,ADJ
Saguaro National Park,2018,national,22,ADJ
Saguaro National Park,2018,native,1,ADJ
Saguaro National Park,2018,nature,4,NOUN
Saguaro National Park,2018,nearby,1,ADV
Saguaro National Park,2018,neat,1,ADJ
Saguaro National Park,2018,need,1,VERB
Saguaro National Park,2018,new,1,ADJ
Saguaro National Park,2018,nice,20,ADJ
Saguaro National Park,2018,obnoxious,1,ADJ
Saguaro National Park,2018,ocotillos,1,NOUN
Saguaro National Park,2018,offer,1,VERB
Saguaro National Park,2018,offseason,1,NOUN
Saguaro National Park,2018,old,1,ADJ
Saguaro National Park,2018,omg,1,NOUN
Saguaro National Park,2018,open,1,ADJ
Saguaro National Park,2018,opposite,1,ADJ
Saguaro National Park,2018,options,1,NOUN
Saguaro National Park,2018,outstanding,1,ADJ
Saguaro National Park,2018,pace,1,NOUN
Saguaro National Park,2018,paradise,1,PROPN
Saguaro National Park,2018,park,66,NOUN
Saguaro National Park,2018,park-,1,X
Saguaro National Park,2018,parks,11,NOUN
Saguaro National Park,2018,parts,4,NOUN
Saguaro National Park,2018,path,1,NOUN
Saguaro National Park,2018,peaceful,1,ADJ
Saguaro National Park,2018,people,1,NOUN
Saguaro National Park,2018,perfect,2,VERB
